,Open,High,Low,Close,Adj Close,Volume
2021-09-06,4556.0,4599.0,4556.0,4584.509765625,4584.17578125,153.0
2021-09-07,4584.509765625,4584.509765625,4498.0,4521.0,4520.67041015625,3647.0
2021-09-08,4480.0,4480.0,4380.009765625,4446.080078125,4445.755859375,3620.0
2021-09-09,4450.0,4482.06005859375,4414.0,4424.10009765625,4423.77734375,13024.0
2021-09-10,4450.0,4489.990234375,4430.02001953125,4464.9599609375,4464.6337890625,2138.0
2021-09-11,4463.330078125,4520.790201822916,4400.0166015625,4441.17333984375,4440.84912109375,3120.6666666666665
2021-09-12,4476.66015625,4551.590169270833,4370.01318359375,4417.38671875,4417.064453125,4103.333333333333
2021-09-13,4489.990234375,4582.39013671875,4340.009765625,4393.60009765625,4393.27978515625,5086.0
2021-09-14,4420.0,4459.990234375,4408.0,4439.990234375,4439.666015625,1573.0
2021-09-15,4412.0,4443.9599609375,4375.0,4433.66015625,4433.3359375,2684.0
2021-09-16,4422.5,4438.47998046875,4372.014892578125,4417.465087890625,4417.142333984375,2931.5
2021-09-17,4433.0,4433.0,4369.02978515625,4401.27001953125,4400.94873046875,3179.0
2021-09-18,4388.666666666666,4388.666666666666,4302.6865234375,4345.42333984375,4345.10595703125,6747.666666666666
2021-09-19,4344.333333333333,4344.333333333333,4236.34326171875,4289.57666015625,4289.26318359375,10316.333333333332
2021-09-20,4300.0,4300.0,4170.0,4233.72998046875,4233.42041015625,13885.0
2021-09-21,4250.0,4304.43017578125,4215.009765625,4270.68994140625,4270.37890625,7397.0
2021-09-22,4280.0,4403.0,4280.0,4401.4501953125,4401.12890625,5480.0
2021-09-23,4403.0,4514.93994140625,4400.0,4507.330078125,4507.0009765625,9848.0
2021-09-24,4406.009765625,4444.0,4402.02001953125,4435.68994140625,4435.36572265625,4135.0
2021-09-25,4413.33984375,4438.666666666666,4368.0166015625,4409.963216145833,4409.641276041666,10405.0
2021-09-26,4420.669921875,4433.333333333333,4334.01318359375,4384.236490885416,4383.916829427083,16675.0
2021-09-27,4428.0,4428.0,4300.009765625,4358.509765625,4358.1923828125,22945.0
2021-09-28,4348.0,4348.0,4205.0,4217.83984375,4217.53271484375,20622.0
2021-09-29,4262.0,4295.0,4190.009765625,4214.18994140625,4213.8828125,2957.0
2021-09-30,4275.02978515625,4317.5,4260.0,4292.0,4291.6875,3235.0
2021-10-01,4270.0,4274.0,4141.0,4231.2998046875,4230.99072265625,5637.0
2021-10-02,4230.0,4237.756673177083,4101.0,4164.2431640625,4163.939208984375,7602.0
2021-10-03,4190.0,4201.513346354166,4061.0,4097.1865234375,4096.8876953125,9567.0
2021-10-04,4150.0,4165.27001953125,4021.0,4030.1298828125,4029.836181640625,11532.0
2021-10-05,4105.0,4240.0,4105.0,4209.8701171875,4209.56298828125,19318.0
2021-10-06,4190.0,4279.990234375,4190.0,4244.2001953125,4243.8896484375,15715.0
2021-10-07,4350.0,4397.97998046875,4334.0,4355.830078125,4355.5126953125,11412.0
2021-10-08,4378.0,4378.0,4300.009765625,4300.009765625,4299.69677734375,7792.0
2021-10-09,4343.669921875,4377.82666015625,4291.676432291666,4309.309895833333,4308.995930989583,7029.333333333332
2021-10-10,4309.33984375,4377.6533203125,4283.343098958333,4318.610026041666,4318.295084635416,6266.666666666666
2021-10-11,4275.009765625,4377.47998046875,4275.009765625,4327.91015625,4327.59423828125,5504.0
2021-10-12,4394.06005859375,4394.06005859375,4268.85009765625,4281.10009765625,4280.78759765625,2934.0
2021-10-13,4334.990234375,4338.64990234375,4284.7998046875,4300.0,4299.68701171875,1380.0
2021-10-14,4375.0,4461.0,4347.009765625,4460.83984375,4460.51513671875,11060.0
2021-10-15,4466.0400390625,4514.35986328125,4430.009765625,4446.14990234375,4445.82568359375,4400.0
2021-10-16,4453.029947916666,4521.906575520833,4429.009765625,4474.156575520833,4473.830403645833,12373.0
2021-10-17,4440.019856770833,4529.453287760416,4428.009765625,4502.163248697916,4501.835123697916,20346.0
2021-10-18,4427.009765625,4537.0,4427.009765625,4530.169921875,4529.83984375,28319.0
2021-10-19,4535.0,4544.97998046875,4468.0498046875,4510.0,4509.6708984375,2073.0
2021-10-20,4500.009765625,4515.0,4447.759765625,4451.0,4450.67578125,27989.0
2021-10-21,4477.0,4605.31982421875,4477.0,4600.0,4599.6640625,29167.0
2021-10-22,4599.0,4655.91015625,4575.31005859375,4589.81005859375,4589.4755859375,9214.0
2021-10-23,4607.666666666666,4675.06005859375,4583.313313802083,4623.206705729166,4622.869791666666,11028.666666666666
2021-10-24,4616.333333333333,4694.2099609375,4591.316569010416,4656.603352864583,4656.263997395833,12843.333333333332
2021-10-25,4625.0,4713.35986328125,4599.31982421875,4690.0,4689.658203125,14658.0
2021-10-26,4800.0,5081.5,4800.0,5011.27001953125,5010.904296875,60543.0
2021-10-27,5000.0,5050.0,4929.169921875,4972.08984375,4971.72705078125,5546.0
2021-10-28,5020.0,5080.0,4992.0,5070.2998046875,5069.9296875,33717.0
2021-10-29,5100.0,5288.35986328125,5100.0,5257.89013671875,5257.50634765625,41376.0
2021-10-30,5166.666666666666,5324.239908854166,5141.666666666666,5290.91015625,5290.52392578125,56485.33333333333
2021-10-31,5233.333333333333,5360.119954427083,5183.333333333333,5323.93017578125,5323.54150390625,71594.66666666666
2021-11-01,5300.0,5396.0,5225.0,5356.9501953125,5356.55908203125,86704.0
2021-11-02,5357.2548828125,5484.5048828125,5319.7548828125,5419.735107421875,5419.339599609375,53641.5
2021-11-03,5414.509765625,5573.009765625,5414.509765625,5482.52001953125,5482.1201171875,20579.0
2021-11-04,5529.990234375,6449.990234375,5529.990234375,6111.81005859375,6111.3642578125,105582.0
2021-11-05,6125.66015625,6409.990234375,6004.2998046875,6048.9599609375,6048.5185546875,127991.0
2021-11-06,6117.110026041666,6378.323567708332,6036.199869791666,6115.99658203125,6115.550455729166,87825.33333333333
2021-11-07,6108.559895833333,6346.656901041666,6068.099934895833,6183.033203125,6182.582356770833,47659.666666666664
2021-11-08,6100.009765625,6314.990234375,6100.0,6250.06982421875,6249.6142578125,7494.0
2021-11-09,6550.0,6550.0,6100.0,6234.5498046875,6234.0947265625,59936.0
2021-11-10,6050.0,6275.0,5894.990234375,6082.580078125,6082.13671875,41204.0
2021-11-11,6200.0,6305.0,6123.0,6298.08984375,6297.63037109375,4700.0
2021-11-12,6200.0,6282.4599609375,6095.0,6238.77978515625,6238.32470703125,5679.0
2021-11-13,6210.0,6291.594970703125,6118.75,6242.2548828125,6241.799560546875,7693.0
2021-11-14,6220.0,6300.72998046875,6142.5,6245.72998046875,6245.2744140625,9707.0
2021-11-15,6230.0,6309.864990234375,6166.25,6249.205078125,6248.749267578125,11721.0
2021-11-16,6240.0,6319.0,6190.0,6252.68017578125,6252.22412109375,13735.0
2021-11-17,6386.0,6386.0,5957.830078125,6025.2998046875,6024.85986328125,20682.0
2021-11-18,6590.0,6849.990234375,6503.85986328125,6593.7998046875,6593.31884765625,30505.0
2021-11-19,6699.0,6898.990234375,6619.1201171875,6866.10009765625,6865.599609375,10717.0
2021-11-20,6767.52001953125,7015.993489583332,6651.183430989582,6831.806803385416,6831.308756510416,39689.33333333333
2021-11-21,6836.0400390625,7132.996744791666,6683.246744791666,6797.513509114583,6797.017903645833,68661.66666666666
2021-11-22,6904.56005859375,7250.0,6715.31005859375,6763.22021484375,6762.72705078125,97634.0
2021-11-23,6732.490234375,6836.0,6570.0,6726.89013671875,6726.39892578125,19476.0
2021-11-24,6767.2001953125,7024.2099609375,6681.25,7010.25,7009.73828125,5474.0
2021-11-25,7099.9501953125,7150.0,6169.0,6624.72998046875,6624.24658203125,1156.0
2021-11-26,6900.0,7075.009765625,6864.0,6975.39013671875,6974.88134765625,12999.0
2021-11-27,6964.40673828125,7129.673177083333,6907.32666015625,7052.98681640625,7052.472493489583,12784.333333333332
2021-11-28,7028.8134765625,7184.336588541666,6950.6533203125,7130.58349609375,7130.063639322916,12569.666666666666
2021-11-29,7093.22021484375,7239.0,6993.97998046875,7208.18017578125,7207.65478515625,12355.0
2021-11-30,7234.740234375,7234.740234375,6850.009765625,6961.18994140625,6960.68212890625,8778.0
2021-12-01,7026.0,7060.97998046875,6735.009765625,6767.39990234375,6766.9443359375,6336.0
2021-12-02,6720.0,6924.75,6621.52978515625,6835.0498046875,6834.59033203125,15720.0
2021-12-03,6780.0,6811.2099609375,6452.25,6476.68017578125,6476.2451171875,15873.0
2021-12-04,6669.996744791666,6690.803385416666,6294.833333333333,6447.243489583332,6446.810221354166,16689.333333333332
2021-12-05,6559.993489583333,6570.396809895833,6137.416666666666,6417.806803385416,6417.375325520833,17505.666666666664
2021-12-06,6449.990234375,6449.990234375,5980.0,6388.3701171875,6387.9404296875,18322.0
2021-12-07,6596.56982421875,6794.990234375,6490.27978515625,6780.830078125,6780.3740234375,7830.0
2021-12-08,6730.0,6841.18017578125,6583.75,6671.52001953125,6671.07177734375,8614.0
2021-12-09,6749.990234375,6768.5,6381.0,6425.580078125,6425.14794921875,23076.0
2021-12-10,6748.7998046875,6748.7998046875,6243.0,6278.669921875,6278.24755859375,25998.0
2021-12-11,6587.533203124999,6592.089843749999,6135.333333333333,6173.949869791666,6173.534505208333,22516.333333333332
2021-12-12,6426.266601562499,6435.379882812499,6027.666666666666,6069.229817708333,6068.821451822916,19034.666666666664
2021-12-13,6265.0,6278.669921875,5920.0,5964.509765625,5964.1083984375,15553.0
2021-12-14,5800.0,6057.580078125,5757.02001953125,6009.18017578125,6008.77587890625,19395.0
2021-12-15,6140.0,6414.759765625,5968.0,6350.990234375,6350.5634765625,25748.0
2021-12-16,6499.990234375,6499.990234375,5846.580078125,5906.33984375,5905.94287109375,17399.0
2021-12-17,5799.85986328125,5990.0,5789.080078125,5824.830078125,5824.43798828125,12082.0
2021-12-18,5754.906575520833,5938.330078125,5735.053385416666,5799.180013020833,5798.7900390625,12508.0
2021-12-19,5709.953287760416,5886.66015625,5681.026692708333,5773.529947916666,5773.14208984375,12934.0
2021-12-20,5665.0,5834.990234375,5627.0,5747.8798828125,5747.494140625,13360.0
2021-12-21,5897.2001953125,6057.259765625,5694.10986328125,6028.669921875,6028.2646484375,10102.0
2021-12-22,6001.0,6125.009765625,5946.0,6067.64990234375,6067.24169921875,7182.0
2021-12-23,6190.0,6203.0,6091.47998046875,6135.97998046875,6135.5673828125,4844.0
2021-12-24,6100.0,6100.0,6100.0,6100.0,6099.58984375,111.0
2021-12-25,6113.236653645833,6213.293294270833,6113.236653645833,6198.52001953125,6198.103352864583,5592.666666666666
2021-12-26,6126.473307291666,6326.586588541666,6126.473307291666,6297.040039062499,6296.616861979166,11074.333333333332
2021-12-27,6139.7099609375,6439.8798828125,6139.7099609375,6395.56005859375,6395.13037109375,16556.0
2021-12-28,6410.0,6440.0,6180.0,6268.31005859375,6267.888671875,13151.0
2021-12-29,6242.47021484375,6242.47021484375,6063.97021484375,6183.16015625,6182.74462890625,9963.0
2021-12-30,6160.0,6238.2001953125,6067.5,6084.0498046875,6083.64111328125,1843.0
2021-12-31,6050.0,6090.6201171875,6020.0,6037.27001953125,6036.86474609375,3879.0
2022-01-01,6076.666666666666,6167.070149739583,6056.666666666666,6077.543294270833,6077.135091145833,3689.333333333333
2022-01-02,6103.333333333333,6243.520182291666,6093.333333333333,6117.816569010416,6117.405436197916,3499.6666666666665
2022-01-03,6130.0,6319.97021484375,6130.0,6158.08984375,6157.67578125,3310.0
2022-01-04,6224.0,6259.97021484375,5814.2099609375,6034.97998046875,6034.57470703125,6600.0
2022-01-05,5870.009765625,5994.990234375,5669.0,5706.14013671875,5705.75634765625,31204.0
2022-01-06,5698.0,5829.0,5556.009765625,5765.16015625,5764.7724609375,7391.0
2022-01-07,5730.0,5754.0,5539.0,5562.080078125,5561.7060546875,7337.0
2022-01-08,5632.333333333333,5697.753255208333,5446.003255208333,5554.72998046875,5554.3564453125,10222.666666666666
2022-01-09,5534.666666666666,5641.506510416666,5353.006510416666,5547.3798828125,5547.0068359375,13108.333333333332
2022-01-10,5437.0,5585.259765625,5260.009765625,5540.02978515625,5539.6572265625,15994.0
2022-01-11,5585.259765625,5716.990234375,5490.0,5657.740234375,5657.359375,8745.0
2022-01-12,5799.97998046875,5846.990234375,5658.0,5693.06005859375,5692.67724609375,13205.0
2022-01-13,5780.0,5780.0,5399.97998046875,5403.0498046875,5402.68701171875,42979.0
2022-01-14,5402.0,5514.0,5350.0,5456.4599609375,5456.09228515625,13587.0
2022-01-15,5420.1533203125,5494.819986979166,5385.486653645833,5456.4599609375,5456.09228515625,9058.0
2022-01-16,5438.306640625,5475.639973958333,5420.973307291666,5456.4599609375,5456.09228515625,4529.0
2022-01-17,5456.4599609375,5456.4599609375,5456.4599609375,5456.4599609375,5456.09228515625,0.0
2022-01-18,5400.0,5424.02978515625,5279.39990234375,5282.7099609375,5282.35498046875,11934.0
2022-01-19,5301.0,5400.0,5135.02978515625,5158.7001953125,5158.353515625,10487.0
2022-01-20,5158.7001953125,5222.990234375,4950.0,4979.06982421875,4978.73486328125,14511.0
2022-01-21,4800.0,5049.830078125,4768.16015625,4814.9599609375,4814.63671875,30273.0
2022-01-22,4733.333333333333,4966.553385416666,4622.106770833333,4795.486653645833,4795.164713541666,27028.666666666664
2022-01-23,4666.666666666666,4883.276692708333,4476.053385416666,4776.013346354166,4775.692708333333,23784.333333333332
2022-01-24,4600.0,4800.0,4330.0,4756.5400390625,4756.220703125,20540.0
2022-01-25,4676.6201171875,4729.9599609375,4556.009765625,4655.6298828125,4655.31640625,21982.0
2022-01-26,4805.0,4948.0,4620.009765625,4713.2001953125,4712.88330078125,65188.0
2022-01-27,4879.759765625,4927.7998046875,4511.56005859375,4573.8798828125,4573.572265625,28026.0
2022-01-28,4550.81005859375,4748.35986328125,4435.0,4714.6298828125,4714.31298828125,24129.0
2022-01-29,4650.5400390625,4865.569986979166,4562.7333984375,4813.179850260416,4812.856282552083,19423.666666666668
2022-01-30,4750.27001953125,4982.780110677083,4690.466796875,4911.729817708333,4911.399576822916,14718.333333333332
2022-01-31,4850.0,5099.990234375,4818.2001953125,5010.27978515625,5009.94287109375,10013.0
2022-02-01,5080.0,5199.91015625,4921.0,5040.02001953125,5039.68115234375,15070.0
2022-02-02,5244.2998046875,5300.0,5090.0,5180.77978515625,5180.431640625,20906.0
2022-02-03,5178.5,5178.5,4913.22998046875,4934.1201171875,4933.78857421875,5143.0
2022-02-04,4999.990234375,5077.0,4900.0,5054.419921875,5054.080078125,4300.0
2022-02-05,5014.99267578125,5105.5,4914.1199951171875,5083.81494140625,5083.47314453125,5546.5
2022-02-06,5029.9951171875,5134.0,4928.239990234375,5113.2099609375,5112.8662109375,6793.0
2022-02-07,5044.99755859375,5162.5,4942.3599853515625,5142.60498046875,5142.25927734375,8039.5
2022-02-08,5060.0,5191.0,4956.47998046875,5172.0,5171.65234375,9286.0
2022-02-09,5250.0,5464.08984375,5206.2998046875,5459.75,5459.38232421875,17021.0
2022-02-10,5300.0,5486.009765625,5270.0,5288.5400390625,5288.1845703125,10851.0
2022-02-11,5303.16015625,5303.16015625,4890.0,4914.60009765625,4914.26953125,26517.0
2022-02-12,5172.440104166666,5223.106770833333,4888.333333333333,4929.416666666666,4929.084798177083,24667.333333333332
2022-02-13,5041.720052083333,5143.053385416666,4886.666666666666,4944.233235677083,4943.900065104166,22817.666666666664
2022-02-14,4911.0,5063.0,4885.0,4959.0498046875,4958.71533203125,20968.0
2022-02-15,5052.0,5410.0,5052.0,5391.81982421875,5391.45703125,93563.0
2022-02-16,5335.27001953125,5387.39990234375,5213.580078125,5382.35009765625,5381.98779296875,89947.0
2022-02-17,5298.0,5298.0,4920.0,4979.2001953125,4978.865234375,17821.0
2022-02-18,5000.0,5032.02001953125,4696.5,4800.85986328125,4800.53662109375,35514.0
2022-02-19,4926.666666666666,4948.013346354166,4664.333333333333,4744.1298828125,4743.810546875,23835.666666666668
2022-02-20,4853.333333333333,4864.006673177083,4632.166666666666,4687.39990234375,4687.08447265625,12157.333333333334
2022-02-21,4780.0,4780.0,4600.0,4630.669921875,4630.3583984375,479.0
2022-02-22,4690.0,4876.7900390625,4683.18017578125,4758.009765625,4757.68994140625,23870.0
2022-02-23,4770.0,4896.89013671875,4520.0,4530.97998046875,4530.67578125,6821.0
2022-02-24,4336.0,4885.0,4315.259765625,4879.89013671875,4879.56201171875,26460.0
2022-02-25,4821.77978515625,4948.68017578125,4792.35009765625,4909.240234375,4908.91015625,8012.0
2022-02-26,4828.853190104166,4973.766764322916,4804.900065104166,4920.960123697916,4920.62939453125,6763.333333333333
2022-02-27,4835.926595052083,4998.853352864583,4817.450032552083,4932.680013020833,4932.3486328125,5514.666666666666
2022-02-28,4843.0,5023.93994140625,4830.0,4944.39990234375,4944.06787109375,4266.0
2022-03-01,4944.39990234375,4994.3798828125,4783.419921875,4801.43994140625,4801.11669921875,6132.0
2022-03-02,4913.31982421875,5025.0,4891.0,5002.5400390625,5002.24560546875,4512.0
2022-03-03,5002.5400390625,5010.0,4861.009765625,4865.009765625,4864.7236328125,1909.0
2022-03-04,4925.0,4925.0,4710.0,4751.10986328125,4750.830078125,5390.0
2022-03-05,4867.0400390625,4889.333333333333,4663.333333333333,4695.85986328125,4695.58349609375,10730.0
2022-03-06,4809.080078125,4853.666666666666,4616.666666666666,4640.60986328125,4640.3369140625,16069.999999999998
2022-03-07,4751.1201171875,4818.0,4570.0,4585.35986328125,4585.09033203125,21410.0
2022-03-08,4550.0,4750.0,4468.52978515625,4625.9501953125,4625.67822265625,14457.0
2022-03-09,4690.0,4840.0,4690.0,4819.72998046875,4819.44677734375,160239.0
2022-03-10,4789.0,4789.0,4600.0,4743.9599609375,4743.6806640625,3603.0
2022-03-11,4792.5,4842.97021484375,4620.0498046875,4633.22998046875,4632.95703125,1826.0
2022-03-12,4728.333333333333,4771.916829427083,4556.703125,4586.063313802083,4585.793294270833,3457.666666666666
2022-03-13,4664.166666666666,4700.863444010416,4493.3564453125,4538.896647135416,4538.629557291666,5089.333333333333
2022-03-14,4600.0,4629.81005859375,4430.009765625,4491.72998046875,4491.4658203125,6721.0
2022-03-15,4455.0,4790.0,4455.0,4771.68017578125,4771.3994140625,77163.0
2022-03-16,4839.0,5078.919921875,4819.43017578125,5040.0,5039.703125,204602.0
2022-03-17,5048.0,5100.0,4970.0,5086.669921875,5086.37109375,5586.0
2022-03-18,5078.0,5410.0,5078.0,5369.830078125,5369.51318359375,21985.0
2022-03-19,5156.75,5435.5,5136.75,5372.6375732421875,5372.3206787109375,21657.75
2022-03-20,5235.5,5461.0,5195.5,5375.445068359375,5375.128173828125,21330.5
2022-03-21,5314.25,5486.5,5254.25,5378.2525634765625,5377.9356689453125,21003.25
2022-03-22,5393.0,5512.0,5313.0,5381.06005859375,5380.7431640625,20676.0
2022-03-23,5250.0,5360.10986328125,5181.68017578125,5204.33984375,5204.033203125,40907.0
2022-03-24,5270.0,5694.33984375,5270.0,5645.10009765625,5644.767578125,35688.0
2022-03-25,5648.10009765625,5664.990234375,5440.0,5525.580078125,5525.2548828125,7574.0
2022-03-26,5622.400065104166,5667.656901041666,5453.333333333333,5571.603352864583,5571.275390625,8399.0
2022-03-27,5596.700032552083,5670.323567708333,5466.666666666666,5617.626627604166,5617.2958984375,9224.0
2022-03-28,5571.0,5672.990234375,5480.0,5663.64990234375,5663.31640625,10049.0
2022-03-29,5705.89990234375,5799.9599609375,5590.39013671875,5713.58984375,5713.25341796875,16948.0
2022-03-30,5700.0,5700.0,5474.97998046875,5490.77001953125,5490.44677734375,9803.0
2022-03-31,5500.009765625,5600.0,5450.0,5486.83984375,5486.51708984375,2436.0
2022-04-01,5400.0,5496.56005859375,5220.0,5282.43017578125,5282.119140625,9747.0
2022-04-02,5371.666666666666,5477.723307291666,5242.836588541666,5332.130045572916,5331.816080729166,10351.666666666666
2022-04-03,5343.333333333333,5458.886555989583,5265.673177083333,5381.829915364583,5381.513020833333,10956.333333333332
2022-04-04,5315.0,5440.0498046875,5288.509765625,5431.52978515625,5431.2099609375,11561.0
2022-04-05,5440.0,5440.0,5156.990234375,5182.18994140625,5181.88525390625,8176.0
2022-04-06,4969.7998046875,5021.0,4821.02978515625,4920.0,4919.71044921875,22945.0
2022-04-07,4945.990234375,5003.7900390625,4750.0,4936.85009765625,4936.5595703125,11219.0
2022-04-08,4900.0,4900.0,4631.0,4637.89013671875,4637.6171875,16222.0
2022-04-09,4800.0,4800.0,4532.340006510416,4549.840169270833,4549.572428385416,15187.666666666666
2022-04-10,4700.0,4700.0,4433.680013020833,4461.790201822916,4461.527669270833,14153.333333333332
2022-04-11,4600.0,4600.0,4335.02001953125,4373.740234375,4373.48291015625,13119.0
2022-04-12,4450.0,4514.990234375,4226.009765625,4265.419921875,4265.1689453125,9852.0
2022-04-13,4345.0,4499.97021484375,4300.0,4420.02978515625,4419.76953125,33045.0
2022-04-14,4335.998046874999,4478.97216796875,4283.799999999999,4394.6638671875,4394.405175781249,29524.599999999995
2022-04-15,4326.99609375,4457.97412109375,4267.6,4369.29794921875,4369.0408203125,26004.2
2022-04-16,4317.994140625,4436.97607421875,4251.4,4343.932031249999,4343.67646484375,22483.799999999996
2022-04-17,4308.992187499999,4415.97802734375,4235.2,4318.566113281249,4318.312109375,18963.399999999998
2022-04-18,4299.990234375,4394.97998046875,4219.0,4293.2001953125,4292.94775390625,15443.0
2022-04-19,4300.02978515625,4484.0,4254.89990234375,4446.7998046875,4446.5380859375,8931.0
2022-04-20,4523.0,4523.0,4250.0,4307.14990234375,4306.89599609375,27102.0
2022-04-21,4469.990234375,4469.990234375,4045.02001953125,4049.56005859375,4049.32177734375,12178.0
2022-04-22,4070.0,4199.97998046875,3941.02001953125,3969.85009765625,3969.616455078125,8190.0
2022-04-23,4026.666666666666,4143.316650390625,3924.0,3986.653401692708,3986.4187011718745,7370.0
2022-04-24,3983.333333333333,4086.6533203124995,3906.97998046875,4003.4567057291665,4003.2209472656245,6550.0
2022-04-25,3940.0,4029.989990234375,3889.9599609375,4020.260009765625,4020.023193359375,5730.0
2022-04-26,4029.989990234375,4029.989990234375,3800.0,3835.1298828125,3834.904052734375,4091.0
2022-04-27,3805.360107421875,3900.0,3750.0,3755.760009765625,3755.5390625,12105.0
2022-04-28,3949.9599609375,4095.0,3825.0,4048.070068359375,4047.831787109375,5255.0
2022-04-29,4019.989990234375,4147.18994140625,3788.0,3797.52001953125,3797.29638671875,3181.0
2022-04-30,3945.9933268229165,4098.123291015625,3778.549967447916,3856.0300292968745,3855.8028971354165,3408.0
2022-05-01,3871.996663411458,4049.0566406249995,3769.099934895833,3914.5400390624995,3914.309407552083,3635.0
2022-05-02,3798.0,3999.989990234375,3759.64990234375,3973.050048828125,3972.81591796875,3862.0
2022-05-03,4006.1298828125,4049.989990234375,3924.989990234375,3944.7099609375,3944.477783203125,3285.0
2022-05-04,3985.0,4093.989990234375,3800.010009765625,4068.860107421875,4068.62060546875,16276.0
2022-05-05,3935.0,3936.0,3760.0,3797.389892578125,3797.166259765625,6581.0
2022-05-06,3789.989990234375,3899.0,3650.0,3775.699951171875,3775.477294921875,25931.0
2022-05-07,3776.656656901041,3849.329996744791,3581.666666666666,3666.3766276041665,3666.1605631510415,26175.333333333332
2022-05-08,3763.323323567708,3799.659993489583,3513.333333333333,3557.053304036458,3556.843831380208,26419.666666666664
2022-05-09,3749.989990234375,3749.989990234375,3445.0,3447.72998046875,3447.527099609375,26664.0
